Customer_ID,Age,Gender,Marital Status,Occupation,Monthly Income,Location,Product_Description,Product_Category,Quantity,Unit_Price,Delivery_Charges,Coupon,Discount_Rate
14911,58,M,Single,Employee,3,Chicago-Illinois,YouTube Tee Black,Apparel,1.0,22.41,6.0,,0.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,ELEC30,30.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Sport Bag,Bags,3.0,4.07,6.5,AIO30,30.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,,0.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,37.49,6.0,,0.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,,0.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Google Twill Cap,Apparel,1.0,8.79,49.73,SALE10,10.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,ELEC20,20.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,81.5,6.5,ELEC10,10.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,69.99,6.5,,0.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Nest Cam IQ - USA,Nest,1.0,199.0,6.0,,0.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Google Trike Tee Black,Apparel,1.0,16.3,6.5,SALE30,30.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,0.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,13.59,6.0,,0.0
14911,58,M,Single,Employee,3,Chicago-Illinois,BLM Sweatshirt,Apparel,2.0,33.59,6.0,,0.0
14911,58,M,Single,Employee,3,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,,0.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Google Stylus Pen w/ LED Light,Office,1.0,5.61,6.0,,0.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,2.0,15.19,6.0,,0.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Google Men's Skater Tee Grey,Apparel,1.0,11.19,6.0,,0.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,,0.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Google Twill Cap,Apparel,1.0,10.99,6.0,SALE10,10.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,8 pc Android Sticker Sheet,Office,1.0,1.59,6.0,OFF10,10.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,0.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,0.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,123.84885642737896,12.99,,0.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,ELEC30,30.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Google Crewneck Sweatshirt Navy,Apparel,1.0,42.39,6.5,,0.0
12682,42,M,Married,Employee,2,Madison-Wisconsin,Android Men's Vintage Henley,Apparel,1.0,7.2,6.0,SALE10,10.0
17855,62,M,Married,Self Employed,2,Cheyenne-Wyoming,22 oz Android Bottle,Bottles,6.0,3.08,6.5,,0.0
14194,26,M,Single,Self Employed,3,Springfield-Illinois,8 pc Android Sticker Sheet,Office,4.0,1.62,6.5,,0.0
14194,26,M,Single,Self Employed,3,Springfield-Illinois,Google Twill Cap,Apparel,2.0,8.96,6.5,,0.0
14194,26,M,Single,Self Employed,3,Springfield-Illinois,Nest Thermostat E - USA,Nest,2.0,100.91,19.99,,0.0
17809,28,M,Married,Self Employed,4,Sarasota-Florida,22 oz Android Bottle,Bottles,20.0,2.99,6.5,,0.0
12956,58,M,Single,Self Employed,2,Fort Wayne-Indiana,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3,6.5,,0.0
12956,58,M,Single,Self Employed,2,Fort Wayne-Indiana,Nest Thermostat E - USA,Nest,1.0,100.91,19.99,,0.0
12956,58,M,Single,Self Employed,2,Fort Wayne-Indiana,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4.0,80.52,6.5,,0.0
12956,58,M,Single,Self Employed,2,Fort Wayne-Indiana,Google Hub Mug White,Drinkware,1.0,10.59,6.5,EXTRA30,30.0
12956,58,M,Single,Self Employed,2,Fort Wayne-Indiana,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3,6.5,,0.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,ELEC10,10.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,0.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,Google Men's Vintage Badge Tee Black,Apparel,1.0,9.49,6.0,SALE10,10.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,26 oz Double Wall Insulated Bottle,Drinkware,1.0,19.99,6.5,EXTRA10,10.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,Google Youth Short Sleeve Tee Red,Apparel,1.0,15.19,6.0,,0.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,4.0,15.99,24.49,,0.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,Android BTTF Cosmos Graphic Tee,Apparel,1.0,8.15,6.5,SALE30,30.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,Google Crew Sweater Navy,Apparel,1.0,42.39,6.5,,0.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,ELEC10,10.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,,0.0
15358,50,M,Prefer not to say,Employee,1,Chicago-Illinois,Waze Mood Ninja Window Decal,Waze,1.0,1.59,6.0,WEMP10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Android Youth Short Sleeve T-shirt Pewter,Apparel,1.0,15.67,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Google Onesie Green,Apparel,1.0,19.8,20.74,SALE10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Waze Mood Ninja Window Decal,Waze,1.0,2.05,6.5,WEMP10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Red Spiral Google Notebook,Office,1.0,10.31,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,ELEC10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Android Men's Vintage Tee,Apparel,1.0,19.59,35.3,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Google Tote Bag,Bags,1.0,10.31,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,ELEC10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Windup Android,Lifestyle,2.0,3.29,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,SALE10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,ELEC10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Android Men's  Zip Hoodie,Apparel,1.0,46.21,12.76,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Cam Outdoor Security Camera - USA,Nest-USA,4.0,122.77,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Waze Mobile Phone Vent Mount,Waze,1.0,7.21,6.5,WEMP10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Waze Mobile Phone Vent Mount,Waze,2.0,7.21,6.5,WEMP10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Google Women's Tee Grey,Apparel,1.0,24.75,6.5,SALE10,10.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,,0.0
17850,59,F,Single,Self Employed,2,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
16684,23,M,Single,Student,2,Spokane-Washington,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,0.0
16684,23,M,Single,Student,2,Spokane-Washington,8 pc Android Sticker Sheet,Office,1.0,1.59,6.5,,0.0
16684,23,M,Single,Student,2,Spokane-Washington,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52,12.99,ELEC30,30.0
16684,23,M,Single,Student,2,Spokane-Washington,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
16684,23,M,Single,Student,2,Spokane-Washington,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
16684,23,M,Single,Student,2,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88,6.5,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Android Sticker Sheet Ultra Removable,Office,1.0,2.99,6.0,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Google Large Standard Journal Navy,Office,25.0,13.04,12.48,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,10.0,15.19,6.0,SALE30,30.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,YouTube Twill Cap,Apparel,9.0,8.79,24.37,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Red Shine 15 oz Mug,Drinkware,1.0,12.99,6.5,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Badge Holder,Office,15.0,1.99,6.5,OFF30,30.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,1.0,12.0,6.0,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,5.0,15.19,12.48,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Google 22 oz Water Bottle,Drinkware,13.0,2.99,50.0,EXTRA30,30.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Switch Tone Color Crayon Pen,Office,10.0,1.99,6.5,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,37.49,6.0,SALE10,10.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4.0,80.52,6.5,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,17.49,6.0,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,151.88,8.7,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Google Men's Long & Lean Tee Charcoal,Apparel,4.0,6.0,6.0,SALE10,10.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Google Sunglasses,Lifestyle,1.0,3.61,6.5,,0.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Google Slim Utility Travel Bag,Bags,1.0,11.99,6.0,AIO30,30.0
17511,24,M,Single,Employee,0,Tulsa-Oklahoma,Android Sticker Sheet Ultra Removable,Office,1.0,2.47,6.5,OFF10,10.0
16539,25,M,Single,Employee,2,Chicago-Illinois,Android Youth Short Sleeve T-shirt Pewter,Apparel,1.0,15.19,12.99,,0.0
16539,25,M,Single,Employee,2,Chicago-Illinois,Google Men's Around The Block Short Sleeve Tee Ash,Apparel,1.0,20.62,6.5,SALE10,10.0
16539,25,M,Single,Employee,2,Chicago-Illinois,Reusable Shopping Bag,Bags,3.0,3.61,6.5,,0.0
18202,20,M,Married,Student,0,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,ELEC30,30.0
18202,20,M,Married,Student,0,Des Moines-Iowa,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,NE30,30.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,0.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,0.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Google Women's Vintage Hero Tee Lavender,Apparel,1.0,15.19,6.5,,0.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.0,SALE20,20.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,0.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,0.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,ELEC20,20.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Crunch Noise Dog Toy,Lifestyle,1.0,2.79,6.0,EXTRA10,10.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Android 17oz Stainless Steel Sport Bottle,Drinkware,1.0,10.63,6.0,,0.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52,6.5,ELEC30,30.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Google Leather Journal-Black,Notebooks & Journals,4.0,16.5,6.0,NJ10,10.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,5.0,13.59,41.3,,0.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,6.5,,0.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,0.0
15808,33,M,Single,Self Employed,4,Des Moines-Iowa,Crunch Noise Dog Toy,Lifestyle,1.0,3.49,6.0,,0.0
13694,35,M,Single,Employee,1,Des Moines-Iowa,YouTube Twill Cap,Apparel,1.0,10.99,6.0,,0.0
13694,35,M,Single,Employee,1,Des Moines-Iowa,7&quot; Dog Frisbee,Lifestyle,1.0,1.5,6.0,,0.0
13694,35,M,Single,Employee,1,Des Moines-Iowa,Google Men's Vintage Badge Tee Sage,Apparel,1.0,4.56,6.0,,0.0
13694,35,M,Single,Employee,1,Des Moines-Iowa,Google Men's Quilted Insulated Vest Black,Apparel,1.0,15.0,6.0,SALE20,20.0
13694,35,M,Single,Employee,1,Des Moines-Iowa,Recycled Paper Journal Set,Office,6.0,3.19,24.37,OFF30,30.0
13694,35,M,Single,Employee,1,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,3.0,149.0,6.0,,0.0
17517,63,F,Married,Self Employed,0,Toledo-Ohio,Google Crew Sweater Navy,Apparel,1.0,42.39,6.5,,0.0
16781,35,M,Single,Employee,4,Spokane-Washington,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,20.62,6.5,,0.0
16781,35,M,Single,Employee,4,Spokane-Washington,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,10.0
16781,35,M,Single,Employee,4,Spokane-Washington,YouTube Twill Cap,Apparel,1.0,10.99,6.0,SALE10,10.0
16781,35,M,Single,Employee,4,Spokane-Washington,YouTube Men's Short Sleeve Hero Tee White,Apparel,1.0,16.99,6.0,,0.0
12838,27,M,Married,Employee,2,Madison-Wisconsin,Engraved Ceramic Google Mug,Drinkware,1.0,7.42,12.76,,0.0
12838,27,M,Married,Employee,2,Madison-Wisconsin,Engraved Ceramic Google Mug,Drinkware,4.0,7.42,6.5,EXTRA10,10.0
12838,27,M,Married,Employee,2,Madison-Wisconsin,22 oz YouTube Bottle Infuser,Bottles,1.0,5.15,6.5,,0.0
12838,27,M,Married,Employee,2,Madison-Wisconsin,Google Slim Utility Travel Bag,Bags,1.0,15.46,6.5,,0.0
12838,27,M,Married,Employee,2,Madison-Wisconsin,Google 25 oz Red Stainless Steel Bottle,Drinkware,4.0,11.54,35.96,,0.0
12838,27,M,Married,Employee,2,Madison-Wisconsin,26 oz Double Wall Insulated Bottle,Drinkware,1.0,20.62,12.76,EXTRA10,10.0
12838,27,M,Married,Employee,2,Madison-Wisconsin,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
14031,61,M,Single,Employee,1,Reno-Nevada,Google Sunglasses,Lifestyle,1.0,2.8,19.99,EXTRA30,30.0
14031,61,M,Single,Employee,1,Reno-Nevada,Google Snapback Hat Black,Headgear,1.0,22.99,6.0,,0.0
14031,61,M,Single,Employee,1,Reno-Nevada,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,13.59,6.0,,0.0
14031,61,M,Single,Employee,1,Reno-Nevada,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,13.59,6.0,,0.0
14031,61,M,Single,Employee,1,Reno-Nevada,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1.0,8.0,6.0,SALE20,20.0
17346,49,M,Married,Employee,4,Spokane-Washington,26 oz Double Wall Insulated Bottle,Drinkware,1.0,20.62,6.5,,0.0
17346,49,M,Married,Employee,4,Spokane-Washington,Seat Pack Organizer,Lifestyle,2.0,12.37,6.5,,0.0
17346,49,M,Married,Employee,4,Spokane-Washington,Google Toddler Short Sleeve T-shirt Green,Apparel,1.0,14.02,6.5,SALE10,10.0
12414,45,F,Single,Employee,4,El Paso-Texas,Google Rolltop Backpack Blue,Bags,1.0,122.31,6.5,,0.0
17672,39,F,Married,Housewife,3,Chicago-Illinois,Google Tee Green,Apparel,1.0,17.93,12.99,,0.0
17672,39,F,Married,Housewife,3,Chicago-Illinois,Nest Cam IQ - USA,Nest,2.0,202.84,12.99,,0.0
17672,39,F,Married,Housewife,3,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,121.3,12.99,,0.0
17672,39,F,Married,Housewife,3,Chicago-Illinois,Android Small Removable Sticker Sheet,Accessories,1.0,3.05,6.0,,0.0
13065,39,M,Single,Self Employed,3,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
13065,39,M,Single,Self Employed,3,Des Moines-Iowa,Google Tote Bag,Bags,2.0,8.24,6.5,AIO10,10.0
15270,44,M,Married,Employee,4,Madison-Wisconsin,Google Thermal Bottle Red,Drinkware,1.0,19.56,6.5,,0.0
15165,65,M,Single,Employee,1,Tempe-Arizona,YouTube Spiral Journal with Pen,Notebooks & Journals,1.0,10.31,6.5,,0.0
15983,50,M,Single,Employee,3,Savannah-Georgia,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,10.63,6.0,,0.0
15983,50,M,Single,Employee,3,Savannah-Georgia,Google Men's Pullover Hoodie Grey,Apparel,1.0,42.91,6.5,SALE10,10.0
15983,50,M,Single,Employee,3,Savannah-Georgia,Men's Weatherblock Shell Jacket Black,Apparel,1.0,52.07,6.5,,0.0
15983,50,M,Single,Employee,3,Savannah-Georgia,Google Kick Ball,Lifestyle,10.0,1.99,6.5,EXTRA10,10.0
15983,50,M,Single,Employee,3,Savannah-Georgia,Google Women's Vintage Hero Tee White,Apparel,1.0,15.19,6.0,,0.0
15983,50,M,Single,Employee,3,Savannah-Georgia,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5.0,81.5,6.5,ELEC10,10.0
15983,50,M,Single,Employee,3,Savannah-Georgia,Google Doodle Decal,Office,4.0,2.99,6.5,,0.0
14901,29,M,Single,Self Employed,3,Fargo-North Dakota,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,5.0,48.99,6.5,SALE30,30.0
14901,29,M,Single,Self Employed,3,Fargo-North Dakota,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
14901,29,M,Single,Self Employed,3,Fargo-North Dakota,Waterproof Backpack,Bags,3.0,99.99,6.5,AIO30,30.0
14901,29,M,Single,Self Employed,3,Fargo-North Dakota,YouTube Custom Decals,Office,2.0,2.05,6.5,,0.0
14901,29,M,Single,Self Employed,3,Fargo-North Dakota,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,10.0
14388,34,M,Married,Employee,2,Tulsa-Oklahoma,Maze Pen,Office,41.0,1.0,16.038608695652176,,0.0
14388,34,M,Married,Employee,2,Tulsa-Oklahoma,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.5,ELEC10,10.0
16048,56,M,Married,Self Employed,3,Fargo-North Dakota,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,5.0,153.71,6.5,,0.0
15226,54,M,Single,Employee,2,Cheyenne-Wyoming,Google Tee Green,Apparel,1.0,17.93,6.5,,0.0
18198,32,M,Single,Self Employed,4,Peoria-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,ELEC30,30.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Google Laptop Tech Backpack,Backpacks,5.0,38.39,12.91,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,16.99,6.5,SALE20,20.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.5,ELEC20,20.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Google Men's Pullover Hoodie Grey,Apparel,1.0,29.11,6.0,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,18.99,6.5,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Keyboard DOT Sticker,Office,1.0,1.5,6.5,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Google Vintage Henley Grey/Black,Apparel,1.0,29.99,6.5,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Sport Bag,Bags,1.0,4.99,6.0,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Google Women's Vintage Hero Tee Lavender,Apparel,1.0,10.63,6.0,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.5,ELEC30,30.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,25L Classic Rucksack,Backpacks,1.0,99.99,6.5,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4.0,79.0,6.0,ELEC20,20.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Yoga Mat Blue,Lifestyle,1.0,12.87,23.17,EXTRA30,30.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Android Sticker Sheet Ultra Removable,Office,80.0,2.99,6.0,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Google Baby Essentials Set,Apparel,1.0,27.19,6.0,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Google Women's Vintage Hero Tee Black,Apparel,1.0,13.29,6.0,SALE10,10.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Google Lunch Bag,Bags,30.0,13.99,6.0,AIO30,30.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Android Men's Long & Lean Badge Tee Charcoal,Apparel,1.0,11.19,6.0,,0.0
12748,46,M,Single,Employee,4,Cheyenne-Wyoming,Leather and Metal Ballpoint Pen,Office,1.0,10.07,6.5,,0.0
